ID,text,user_name,date,lang,country,sentiment
1249098315053985793,"@RickPatriot76 @AliyaInam https://t.co/lUXjVe7JlK

Wanna try again buddy??",toiraTV,Sat Apr 11 22:13:40 +0000 2020,en,None,neutral
1249098518951649280,"When they came for the foreigners you said nothing, then the over 70s, still saying nothing, now they are coming fo… https://t.co/b36yslsok7",ezzye,Sat Apr 11 22:14:28 +0000 2020,en,None,negative
1249098226172452866,"@realDonaldTrump With all due respect Mr. President, your press conferences are a train wreck. You grieve, whine, r… https://t.co/h2cfuP3Jxa",EarthCitizen4,Sat Apr 11 22:13:18 +0000 2020,en,None,negative
1249098460994785291,"If it is suppose to be ""airborne"" then why wasn't there a drastic increase in the numbers of those infected with th… https://t.co/x40rxQAAtk",MamaSophia666,Sat Apr 11 22:14:14 +0000 2020,en,None,neutral
1249099019835461633,Boris Johnson: I owe doctors and nurses my life after coronavirus treatment https://t.co/AwRkuJn0oS,margare80388525,Sat Apr 11 22:16:28 +0000 2020,en,None,positive
1249098887383531528,"@Happy39887283 @Ianvincentscott @toryboypierce The stats ain’t worth trashing the economy ! 

As it stands covid-19 has not our done H1N1",Shadowwarrior30,Sat Apr 11 22:15:56 +0000 2020,en,None,neutral
1249098732001320966,A group of people who flew to southern #France in a private jet from the #UK have been turned away by police due… https://t.co/1DsYUiEWcE,ASBreakingNews,Sat Apr 11 22:15:19 +0000 2020,en,None,neutral
1249098399757942789,The coronavirus pandemic has made video conferencing essential—here are 8 tips for looking good on video conference… https://t.co/VqzkTDnMES,BulldogReporter,Sat Apr 11 22:14:00 +0000 2020,en,None,neutral
1249098198225829889,"The US does not have the world's most advanced health system! It barely has a health system at all, just a load of… https://t.co/vTvcWHbO9K",MesMitch,Sat Apr 11 22:13:12 +0000 2020,en,None,negative
1249097884076654592,This is good stuff and I must say Bloomberg (yes I know) has published great COVID19 journalism.,colourmeamused_,Sat Apr 11 22:11:57 +0000 2020,en,None,neutral
1249098798602698758,Podcast | Coronavirus in California: Stories From the Front Lines - Los Angeles Times ⁦@GustavoArellano⁩  https://t.co/TAOxooDPR1,hbecerraLATimes,Sat Apr 11 22:15:35 +0000 2020,en,None,negative
1249098060421971968,Retweeting for comment. 🤔,justin_hart,Sat Apr 11 22:12:39 +0000 2020,en,None,neutral
1249098460961230850,The Situation’s Wife Lauren Sorrentino Reveals Her Mom and Sister Are on Front Lines of Coronavirus Crisis:… https://t.co/MTT4wtmuUK,PopCulture,Sat Apr 11 22:14:14 +0000 2020,en,None,neutral
1249098261685649408,"A boy from a remote Amazonian tribe has died, raising concerns about Covid-19's impact on indigenous people - CNN https://t.co/KgQe3Qyy9l",alesantax,Sat Apr 11 22:13:27 +0000 2020,en,None,neutral
1249099008158515201,"The coronavirus pandemic threatened game over for Endgame restaurant near Seattle.
Read More: https://t.co/pnUD8RdPAq",atndaily,Sat Apr 11 22:16:25 +0000 2020,en,None,neutral
1249098507970957312,Sean Hannity’s astounding coronavirus hypocrisy https://t.co/WXOOVXOGRD via @YouTube,RoyTally49,Sat Apr 11 22:14:26 +0000 2020,en,None,neutral
1249099027263524864,A Brexit extension would face serious opposition even during coronavirus https://t.co/6LTd8gW0hH https://t.co/4P9Y2wEiqx,TarunKu23732754,Sat Apr 11 22:16:29 +0000 2020,en,None,neutral
1249098187937202178,"The USPS doesn’t need a “bail-out.”

It needs to get the GOP fangs out it’s neck by repealing the “pre-paid pension… https://t.co/m53i0mnvW9",NickFalacci,Sat Apr 11 22:13:09 +0000 2020,en,None,neutral
1249098889522597894,"""Most importantly, responsible leadership matters.""

https://t.co/YDGCH0mTjq",_aperfectname,Sat Apr 11 22:15:57 +0000 2020,en,None,neutral
1249098369185615884,@WhiteHouse Isn't possible to do show on current figures of covid-19 deaths in new York City at this time please. ?,AqeelAbbas9,Sat Apr 11 22:13:52 +0000 2020,en,None,negative
1249098212926869512,"No,No,No,No !!
Never will I take the vaccine !!",JaneHammond54,Sat Apr 11 22:13:15 +0000 2020,en,None,negative
1249098703928885249,Puerto Rico needs a total overhaul of its covid-19 response as the data presented in graphs is not reliable due to… https://t.co/vWToi2fFGz,garciaruben40,Sat Apr 11 22:15:12 +0000 2020,en,None,neutral
1249098623322742784,"the u.s. has the most amount of covid-19 cases in the world, triple the amount of the following country, and has ha… https://t.co/qM0euFgVTF",ansleybab,Sat Apr 11 22:14:53 +0000 2020,en,None,neutral
1249098387737030656,"How immature and insensitive of Bailey to send this unnecessary 
letter with a patronising header.
She has not chan… https://t.co/9YzZVabatm",TrevorSavage11,Sat Apr 11 22:13:57 +0000 2020,en,None,neutral
1249098969788993537,"Not concerned about the warning of a pandemic, but that there would be evidence that he received notice that he cou… https://t.co/l9ioQsUyRN",RajLakra,Sat Apr 11 22:16:16 +0000 2020,en,None,neutral
1249103618596311040,"Ted Cruz praises Bill Maher for 'rant' about coronavirus originating in China

https://t.co/6eD8UDljpI",trumpquility1,Sat Apr 11 22:34:44 +0000 2020,en,None,neutral
1249098349396889601,Where is Billy filming this? Why isn't he looking at the camera? Why is closing the wet market exclusively tied to… https://t.co/WDSl9MPIC6,FredNWolfram,Sat Apr 11 22:13:48 +0000 2020,en,None,negative
1249098390245265417,"@ZO_UygurZade @E_Turkistan @CGTNOfficial @Uighurian @UNNTV1 #HoldChinaAccountable for spreading #Coronavirus

World… https://t.co/10fK8MXMun",abu_alkhair,Sat Apr 11 22:13:58 +0000 2020,en,None,neutral
1249099132360220674,NY &amp; Lagos are too similar. God help us 🙏,NosaParker,Sat Apr 11 22:16:54 +0000 2020,en,None,negative
1249098256123965441,Thus is just a test to see how compliant the idiot sheeples are!,nancyejsalon,Sat Apr 11 22:13:26 +0000 2020,en,None,neutral
1249098702188204032,California governor says state may assist undocumented residents shut out of coronavirus relief… https://t.co/QI9RpFkJA6,tommyboy0690,Sat Apr 11 22:15:12 +0000 2020,en,None,neutral
1249098376567644160,Any thoughts @realDonaldTrump ? Any at all?,Mike_Flies,Sat Apr 11 22:13:54 +0000 2020,en,None,neutral
1249098952093208580,"Mrs. Meyer's Clean Day Multi-Surface Everyday Cleaner, Lemon Verbena, 16 Fl Oz, Pack of 3

https://t.co/0EaTVeDPzJ… https://t.co/rIsQinEO3i",BwcDeals,Sat Apr 11 22:16:11 +0000 2020,en,None,neutral
1249103625709932544,"One of the most accurate lines here about American life in Ohio...""another crisis in a region that always seems to… https://t.co/thLRqkW0zj",rick_raley,Sat Apr 11 22:34:46 +0000 2020,en,None,neutral
1249099142141317120,New case in Zimbabwe. #coronavirus https://t.co/MWFkzm475k,covid_tweets,Sat Apr 11 22:16:57 +0000 2020,en,None,neutral
1249099156569739264,Amen,TATTEDCAP,Sat Apr 11 22:17:00 +0000 2020,en,None,neutral
1249098309802659842,And they wanted to go home! Cruise ship passengers still testing positive,JustGeneil,Sat Apr 11 22:13:38 +0000 2020,en,None,negative
1249099056300736517,More blood on the hands of the GOP and 45!,ACerdas11,Sat Apr 11 22:16:36 +0000 2020,en,None,positive
1249099064148287489,I’m changing my political party to “I want the government the heck out of my life” #coronavirus #lockdown,suttonporter,Sat Apr 11 22:16:38 +0000 2020,en,None,neutral
1249098441721909249,How is it HHS is not getting Florida’s statistics out?? DeSantis mislead that no young people have been infected or… https://t.co/ZnIchiHChb,2SHEA7,Sat Apr 11 22:14:10 +0000 2020,en,None,neutral
1249098289259012097,@me_nondependent @drdanchoi @DrEricDing @NYGovCuomo The scientists found that severe acute respiratory syndrome cor… https://t.co/SZkMSSwNU4,PBanksta,Sat Apr 11 22:13:33 +0000 2020,en,None,neutral
1249099204372258817,@LynnRahn1 @DrJacobsRad The government should tell the people the true facts about the transfer of a virus from the… https://t.co/dEi3120gwQ,repblcofAlberta,Sat Apr 11 22:17:12 +0000 2020,en,None,neutral
1249098226474479623,Trial drug can significantly block early stages of COVID-19 in engineered human tissues - https://t.co/ioEXscQTM8,TheNewsPilot,Sat Apr 11 22:13:18 +0000 2020,en,None,neutral
1249099206276440064,"¡Me gusta!
 Vibrador Multiorgasmico Wow Rabbit-gasmic 
https://t.co/kcorUJWXPu

#Apocalipsis #COVID__19 #DragRace… https://t.co/vV8sPEAPEs",scort_mx,Sat Apr 11 22:17:12 +0000 2020,en,None,neutral
1249098794903326721,To all the members of Hertfordshire Roleplay Community we wish you all a happy and safe Easter. Don't forget to was… https://t.co/HkyqXwbOGQ,HertsliveR,Sat Apr 11 22:15:34 +0000 2020,en,None,neutral
1249099084717158404,That about sums it up.,chriswatson1904,Sat Apr 11 22:16:43 +0000 2020,en,None,negative
1249099349138661381,"The coronavirus shows that Britain isn’t as good as Ireland, says Fintan O’Toole. Via @thomasknox https://t.co/hOU3WMukPx",cjsnowdon,Sat Apr 11 22:17:46 +0000 2020,en,None,neutral
1249098553563025409,"Let me understand: medics from #Gaza train by Israeli doctors to fight #coronavirus and save lives in Gaza, and at… https://t.co/mBKmrGYQBt",edrormba,Sat Apr 11 22:14:36 +0000 2020,en,None,neutral
1249098534436999171,If I knew that only trump supporters went to church. I would say good luck...but I know that is not the case. Peopl… https://t.co/4xnllgla5Y,RoblesArtist,Sat Apr 11 22:14:32 +0000 2020,en,None,negative
1249098744420687872,A National Scandal': A Timeline of the UK Government’s Woeful Response to the Coronavirus Crisis https://t.co/1SX7nMgplp,StuartBeeley,Sat Apr 11 22:15:22 +0000 2020,en,None,neutral
1249099064601243648,"Please rt to everyone in Illinois. Gov. Pritzker's message contains many phone and text numbers, as well as website… https://t.co/PEBI3DjbI2",Geeiapet,Sat Apr 11 22:16:38 +0000 2020,en,None,neutral
1249099593427472385,"This is a great illustration of #SocialDistance and how it prevents spread of infection!
#CoronavirusOutbreak",TheLegoDOC,Sat Apr 11 22:18:44 +0000 2020,en,None,positive
1249098371232485377,"#Covid19 coronavirus: Tales from the frontline - new cop shares first week on pandemic patrol.
 https://t.co/2Xib7hYYT4",melulater,Sat Apr 11 22:13:53 +0000 2020,en,None,neutral
1249098672719056900,@PandurangiSagar The unfortunate truth to which #Modi alone will be held responsible for.  #IndiaFightsCoronavirus https://t.co/TgHBT6r6mi,Nadiassay,Sat Apr 11 22:15:05 +0000 2020,en,None,neutral
1249097923305955328,"Don't mess with my USPS! It's the only way I get my books now, since the libraries are closed!!!",mariannevill714,Sat Apr 11 22:12:06 +0000 2020,en,None,negative
1249099081340686336,"@LifetimeUSCN More and more evidence shows COVID-19 originated from the USA and Australia, https://t.co/MOG1HnDw6t",VailleLee,Sat Apr 11 22:16:42 +0000 2020,en,None,neutral
1249103648564621313,The Gist: The reassuring threshold or collective coronavirus knowledge. https://t.co/bbe85LGpN9,brucewayne363,Sat Apr 11 22:34:51 +0000 2020,en,None,neutral
1249099279899090947,"“All the while, the medical experts look on, waiting for their next chance to get a word in.”

Really, really good… https://t.co/ySeDyf8FAk",WalshFreedom,Sat Apr 11 22:17:30 +0000 2020,en,None,negative
1249099290841993217,Coronavirus death rate may be lower than previously thought https://t.co/FTkAKN4iTX,Briefing__Room,Sat Apr 11 22:17:32 +0000 2020,en,None,positive
1249098411111927808,The latest Daily Wembley! https://t.co/Yi43Rw4jGr #coronavirus #mutualaid,wembleypartners,Sat Apr 11 22:14:02 +0000 2020,en,None,neutral
1249099309594759174,"COVID-19 Homeless Person Soft-Internment Camp #SingAlong #coronavirus #CoronaVirusCanada

🎶Little Shelters on the h… https://t.co/xQqBN0ZEsX",photowarrior,Sat Apr 11 22:17:37 +0000 2020,en,None,neutral
1.25E+32,@PaulaReidCBS a disgusting piece of human garbage. @WHCA @PressSec @POTUS @realDonaldTrump,beegarrrr,Mon Apr 13 23:39:52 +0000 2020,en,None,negative
1.25E+32,John Krasinski’s quarantine series “Some Good News” is my favorite thing,mariiahbrooke,Mon Apr 13 23:39:52 +0000 2020,en,United States,positive
1.25E+32,@EvanMcMullin But Jared is there. He probably read like 25 books on COVID-19,Tyme2SpeakUp,Mon Apr 13 23:39:52 +0000 2020,en,None,neutral
1.25E+32,These are powerful resources!,EllenPerconti,Mon Apr 13 23:39:52 +0000 2020,en,None,positive
1.25E+31,"2, Ella and that accent gon get me thru it all 🥺",MalikSinko,Mon Apr 13 23:39:54 +0000 2020,en,None,positive
1.25E+32,Wow. An occorance which beggars the question: is locking down all inessential people as tightly as we are really necessary?,ChelleAB,Mon Apr 13 23:39:54 +0000 2020,en,None,negative
1.25E+32,"@Doc_Wolverine We're all trying to find girlfriends while under quarantine, but this is not the way to go about it.",WolfDarryl,Mon Apr 13 23:39:54 +0000 2020,en,None,positive
1.25E+32,Time to move to America!!,THORMALLA,Mon Apr 13 23:39:54 +0000 2020,en,United Kingdom,positive
1.25E+32,Quarantine got yall horny horny,NoleCalibur,Mon Apr 13 23:39:54 +0000 2020,en,None,positive
1.25E+32,Tak rasa pelik ke. How earth operates? Okay now musim quarantine and level of atmosphere dah makin okay. But why suddenly most of pacific ring of fire errupt volcano? Seems like produced more CO2. Do earth want it balance?,OfficialFadd,Mon Apr 13 23:39:54 +0000 2020,en,None,neutral
1.25E+32,Good afternoon followers yp i am bored but i hope in this quarantine are fine))))))❤❤👻😊... https://t.co/LKEMvpVfdN,AliH9419,Mon Apr 13 23:39:54 +0000 2020,en,None,positive
1.25E+32,"me: there is no WAY I’m watching Bachelor: Listen to Your Heart

me day 1268 of quarantine: 🎸 ❤️ https://t.co/llopW68lWX",HannahBo_Bannah,Mon Apr 13 23:39:55 +0000 2020,en,None,positive
1.25E+31,"@SkyNews any chance of some kind of balance, and not have two lefties on the show?",Graffi,Mon Apr 13 23:39:55 +0000 2020,en,United Kingdom,neutral
1.25E+32,Covid-19 right now: https://t.co/Bs8Prlx6JZ,JaimeHuereca,Mon Apr 13 23:39:55 +0000 2020,en,None,neutral
1.25E+32,End of #EasterMonday https://t.co/ingK9fTdKr,sabalashay7,Mon Apr 13 23:39:55 +0000 2020,en,United Kingdom,neutral
1.25E+32,You’ve been asking where is my pin for unemployment I filed. The simple answer is it coming. It takes about 21 days. Here is What you need to know about unemployment eligibility in Pennsylvania. https://t.co/CKtCPe9sdo #COVID19 #PA #wpxi,BishopReports,Mon Apr 13 23:39:55 +0000 2020,en,None,negative
1.25E+31,@vstackkzz i’ve spent way too much money on games cause this quarantine shit,_amyszn,Mon Apr 13 23:39:56 +0000 2020,en,None,negative
1.25E+32,"Okay, I've been retweeting things all day,but I feel that I should write something too. So, I think what the Joseph's did is completly fine.Why? Because Jay said that they were all in quarantine.I guess that can mean that they weren't in the same house,but they all were isolating",AjkayAlinka,Mon Apr 13 23:39:56 +0000 2020,en,None,negative
1.25E+32,UK scraps plans to buy thousands of BlueSky ventilators https://t.co/4G59oKvxy9,The_Ouroboros__,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,Love this one - Friends Theme but you're all in Quarantine... https://t.co/QCEGzEfkQg via @YouTube,mrsmarytaylor,Mon Apr 13 23:39:56 +0000 2020,en,United States,positive
1.25E+32,"@DrZweliMkhize @Julius_S_Malema Sicela usizo baba, during these difficult times of covid-19 sa express staff is not paid march salaries. We are on lockdown with empty fridges. #PaySAExpressStaff",Ross_simes,Mon Apr 13 23:39:56 +0000 2020,en,None,negative
1.25E+32,"🖋 Support Brittany by signing “Support the USPS!” and I’ll deliver a copy to your officials too: https://t.co/GjO2cQ6Sqq

📨 Last delivered to @SenatorCantwell, @PattyMurray and @RepAdamSmith #WA09 #waelex #COVID19 https://t.co/Cy7gOoj6P1",openletterbot,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,"Apple and Google building coronavirus tracking tech for iOS and Android, coming in May https://t.co/il3yGLYw65 #SmartNews",musiclover712,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,"@CPHO_Canada to Dr Theresa Tam 

13 April 2020
CoVid19 -- Korea

As of today about 101 patients classed as having been cured in South Korea have tested positive again: Korea CDC

This article is three days old.
Posted 08 April 2020
from Bloomberg (USA)
https://t.co/FS2fNkRCrG
..",LeoOfMontreal,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,South Carolina should lay off @LindseyGrahamSC.,DvnMichael,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,"🖋 Support Harper by signing “Support the USPS!” and I’ll deliver a copy to your officials too: https://t.co/GjO2cQ6Sqq

📨 Last delivered to @JohnCornyn, @SenTedCruz and @RepKayGranger #TX12 #TXpolitics #COVID19 https://t.co/TfQ0HE9kO0",openletterbot,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,"As England has decided to restrict our access to PPE in preference to English people based on them being English
(as verified earlier)

here is how to make your own masks as advised by the US CDC, we should be wearing them whenever we go out:

https://t.co/1ckfQuZmZo",newscotlandtv,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,"unhealthy quarantine coping mechanisms, where y’all sitting?? https://t.co/WUuSi3keG9",shizzorange,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,One thing I learned on this quarantine is that my son is BROKEN. 😂😜😅 https://t.co/e0f5m9XSzQ,LoniFangupo,Mon Apr 13 23:39:56 +0000 2020,en,None,neutral
1.25E+32,Tan real...,desubicadaTV,Mon Apr 13 23:39:57 +0000 2020,en,None,neutral
1.25E+32,@WillRose72 Just imagine the last three movies being about Longbottom w/ a cameo from the trio.,trippfuller,Mon Apr 13 23:39:57 +0000 2020,en,United Kingdom,neutral
1.25E+32,"@anikila2r Curiosamente soñé hace unos días que me salía cola porque me lleva doliendo la rabadilla desde que empezó la cuarentena. Una cola de hueso, con piel y dura y que pesaba. Fue horrible. Sueño cosas terribles y grimosas jajaja",Claaaus_,Mon Apr 13 23:39:57 +0000 2020,es,None,neutral
1.25E+32,The Canadian government has a 50 million dollar fund to import foreign workers instead of having Canadian citizens work during quarantine. We have lost over a million jobs. This is absolute bullshit https://t.co/MMHkZMdxjX,Eco_Cursed,Mon Apr 13 23:39:57 +0000 2020,en,None,neutral
1.25E+32,"mmc_trapmoneybaby ""Intro"" 
🔥🔥🔥🔥🔥 #ateam #gfam #ambassador #quarantine #donaldtrump ##coronavirus #2020vision https://t.co/RJNzd7QflD",rawtalentawards,Mon Apr 13 23:39:57 +0000 2020,en,None,neutral
1.25E+32,Ya no aguanto esta puta cuarentena.,arantzascs,Mon Apr 13 23:39:57 +0000 2020,es,None,neutral
1.25E+32,"@joshuafett75 Well, I have some good news for you https://t.co/k5OSaKxhEq",MajorDweeb,Mon Apr 13 23:39:57 +0000 2020,en,None,neutral
1.25E+32,"@TripleGGGTaxi @onetokebloke @Alfiebubbles Riding the storm mate, obviously rather be working and see no one suffer but enjoyed time off with the family(lucky to have a rich sister)Glad to c u on utag, let's have are day",zippyfc15,Mon Apr 13 23:39:57 +0000 2020,en,United Kingdom,neutral
1.25E+32,"More from the Magyar front: Orbán now fully prepared to take a seat at a different table.👇
https://t.co/L2GYxNDND3",Umut_Ozsu,Mon Apr 13 23:39:57 +0000 2020,en,None,neutral
1.25E+32,"BBC News Mundo - Coronavirus: qué aprendieron del zika, el dengue y la influenza 3 científicos de América Latina para hacer frente al covid-19 https://t.co/D7zmD3w3vv",AsyalKasun,Mon Apr 13 23:39:57 +0000 2020,es,None,neutral
1.25E+32,"Girl, you heard your own today so 👏🏼👏🏼👏🏼👏🏼",PettyGusto,Mon Apr 13 23:39:57 +0000 2020,en,None,positive
1.25E+32,"""Carrying out offending matters"", la forma más rara de decir masturbandote que he visto nunca.",Roland_Ibai,Mon Apr 13 23:39:58 +0000 2020,es,Reino Unido,positive
1.25E+32,This simply means a routine weekly mass testing of over 200 million people should be carried out because of the #COVID19 14 days incubation period. I don’t think America has such capacity. Not a better exit strategy in #COVID19Nigeria,Mal_Rili,Mon Apr 13 23:40:02 +0000 2020,en,Nigeria,neutral
1.25E+32,"African Americans are being hit hardest by #COVID19. Yet some Western politicians have maliciously attacked China’s strict anti-virus measures on all foreigners, that in no way specifically apply to Africans. https://t.co/FdIx3ATO4o https://t.co/1Sd7m2zEId",globaltimesnews,Mon Apr 13 23:40:02 +0000 2020,en,None,negative
1.25E+32,#13Abr #Mundo #Covid19 | Colombia ask fot help Covid-19,laverdadweb,Mon Apr 13 23:40:02 +0000 2020,es,None,negative
1.25E+32,there is nothing to worry in this country,europapress,Mon Apr 13 23:40:02 +0000 2020,es,None,positive
1.25E+32,bs gaslighting - and his maga cult buys it,PatPeoples1,Mon Apr 13 23:40:02 +0000 2020,en,None,neutral
1.25E+32,"The man was in the jail awaiting a trial on charges of first-degree murder. His attorney had petitioned the court for his release to house arrest, saying his client was at risk of death by the virus because of his diabetes.
https://t.co/Pyrlx5oJ1I",WashTimesLocal,Mon Apr 13 23:40:02 +0000 2020,en,None,neutral
1.25E+32,"Finally a President who is willing to take the #FakeNews media on...

And expose them for the FRAUDS they are!!

#endthelockdown 
#Stimulusdeposit 
#MondayMood",Millennial_Con_,Mon Apr 13 23:40:02 +0000 2020,en,None,negative
1.25E+32,"Discussion of the coronavirus #COVID19 is often no longer just a public-health issue but a political one as well, and we’re fighting an epidemic of untruths pushed by unscrupulous reporters. My latest: https://t.co/af5FVwnPsL",VDHanson,Mon Apr 13 23:40:02 +0000 2020,en,None,neutral
1.25E+31,"Fat, Dumb, and New Yorkers. NYU scientists: Largest US study of COVID-19 finds obesity the single biggest 'chronic' factor in New York City's hospitalizations https://t.co/YHPjrevSvT via @ZDNet &amp; @TiernanRayTech",MichaelHirsh6,Mon Apr 13 23:40:02 +0000 2020,en,None,negative
1.25E+32,@BlokeNarwhal yeah man..you will get a shout from me...brilliant workers..angels the lot of them.👏👏👏👏👏👏👏,BlueboyPotts,Mon Apr 13 22:53:30 +0000 2020,en,United Kingdom,negative
1.25E+32,Thinning the herd,FRSCOGIANT9012,Mon Apr 13 22:53:30 +0000 2020,en,None,positive
1.25E+32,Send tattoo ideas,clinicalsissoko,Mon Apr 13 22:53:30 +0000 2020,en,United Kingdom,neutral
1.25E+32,Back to sender. Your plans shall never come to pass,BroNwachinemelu,Mon Apr 13 22:53:30 +0000 2020,en,Nigeria,neutral
1.25E+32,"Hawaii sees just 5 new COVID-19 cases, bringing statewide total to 504 Hawaii News Now https://t.co/1RwBtzLmJR",Hawaii_Guide1,Mon Apr 13 22:53:30 +0000 2020,en,None,neutral
1.25E+32,30% of Americans are dumb AF 🤷🏾‍♂️,Yung_Farris,Mon Apr 13 22:53:30 +0000 2020,en,None,negative
1.25E+32,"There I fixed it. 
 #PressBriefing
#Trump #COVID19 #PresserCOVID19 #CoronavirusPandemic #TaskForce 
#DrFauci https://t.co/WjugvdOIYG",PettyGusto,Mon Apr 13 22:53:30 +0000 2020,en,None,neutral
1.25E+32,@cody_macc Cozz been in his own quarantine lmao 😭,KylarBrock,Mon Apr 13 22:53:30 +0000 2020,en,None,neutral
1.25E+31,"Data From All Around The World Suggests COVID-19 Began In 2019 &amp; The US .. by 
The Last American Vagabond 25:00 Minutes https://t.co/m8wsQZMBWK via @YouTube",McClure808,Mon Apr 13 22:53:30 +0000 2020,en,None,neutral
1.25E+32,@kirstenkmd Let’s get him on a live for quarantine radio,saccharinestep2,Mon Apr 13 22:53:31 +0000 2020,en,None,neutral
1.25E+32,Surgeon general's 'big mama' and 'abuela' coronavirus messaging falls flat https://t.co/A7rziV7D7w,RbrtWllms,Mon Apr 13 22:53:31 +0000 2020,en,None,neutral
1.25E+32,"Lying, crying media caught again...",adondaki,Mon Apr 13 22:53:31 +0000 2020,en,None,negative
1.25E+32,"Geee... I wonder why.... 😂 

🤷‍♂️",MinusWells,Mon Apr 13 22:53:31 +0000 2020,en,None,neutral
1.25E+32,"Those 23 people who still watch @cnn are pretty pissed off. #cnn #FakeNews #Liberals #Hypocrites

https://t.co/fm1YQBuv89",livelovecourage,Mon Apr 13 22:53:32 +0000 2020,en,None,negative
1.25E+32,#Amazon is busy making money.,Idemamba,Mon Apr 13 22:53:32 +0000 2020,en,None,negative
1.25E+31,WHO’s Anti-Israel Bias Raising Questions About Organization’s Direction https://t.co/K5RwgcgsPs,SilviaE71071006,Mon Apr 13 22:53:32 +0000 2020,en,None,neutral
1.25E+32,COVID-19 could forever change how we travel—for better or worse https://t.co/wy2lBbqBWF,think_MOKA,Mon Apr 13 22:53:32 +0000 2020,en,None,neutral
1.25E+32,Can Your Pets Be Infected with the Coronavirus? What Dr. Oz Says! https://t.co/WQZDrFAlJ4 via @YouTube,sarah052794,Mon Apr 13 22:53:32 +0000 2020,en,None,neutral
1.25E+32,"In view of shortage of Personal Protective Equipment (PPE) in the country, 

one of my known company has started to manufacture these items.

I am posting below message received for benifits of all.

Please RT and share with as mamy people you with 

#COVID19",iRajeshSharma,Mon Apr 13 22:53:33 +0000 2020,en,None,positive
1.25E+32,"Um, yep. 🤷‍♂️",HumbleSatBoy,Mon Apr 13 22:53:33 +0000 2020,en,None,neutral
1.25E+32,we are working for us. please retweet,JUCILPONTEVEDR,Mon Apr 13 22:53:33 +0000 2020,es,None,positive
1.25E+32,Thank god.,Notjusadreamer,Mon Apr 13 22:53:33 +0000 2020,en,None,positive
1.25E+31,"Antibody tests need to be in place for 2nd coronavirus wave, CDC director says https://t.co/MiM5nbldrq via @nbcnews",GBNS2020,Mon Apr 13 22:53:33 +0000 2020,en,None,neutral
1.25E+32,@desouza1994 Fairytale of New York is too associated with Christmas.,SteadmanAaron,Mon Apr 13 22:53:33 +0000 2020,en,United Kingdom,neutral
1.25E+32,#Wales Traffic update from @trafficalertuk - Current Advice for Road Users during the Coronavirus Outbreak - ... https://t.co/chsy1xmQX5,trafficalertuk,Mon Apr 13 22:53:33 +0000 2020,en,None,neutral
1.25E+32,One Love. 💯🖖,OFPuknowitisme,Mon Apr 13 22:53:33 +0000 2020,en,None,positive
1.25E+32,"Oh well what do we expect from people of Manila, as what I said before Philippines has the worst citizens! https://t.co/vNAWYk6gST",PutoRant,Mon Apr 13 22:53:33 +0000 2020,en,None,negative
1.25E+32,Donald Trump’s Campaign Sues Wisconsin TV Station For Continuing To Air Super PAC Ad Attacking His Coronavirus Response https://t.co/8N71bVGfUn,GayEqualGlobal,Mon Apr 13 22:53:33 +0000 2020,en,None,negative
1.25E+32,Needs...RT.,sussan711,Mon Apr 13 22:53:34 +0000 2020,en,None,neutral
1.25E+32,God speed you magnificent bastard,Weeb114,Mon Apr 13 22:53:34 +0000 2020,en,None,negative
1.25E+32,"@realdonaldtrump FYI Stop ""playing doctor"" and promoting unproven therapy that potentially kills people. Small Chloroquine Study Halted Over Risk of Fatal Heart Complications https://t.co/KqfEKIsuET #Covid19pandemic #stayathome",KathyHartke,Mon Apr 13 22:53:34 +0000 2020,en,None,negative
1.25E+32,@TeamTrump @realDonaldTrump Coronavirus infections can be treated by buffering lungs to pH 6-7. Coronavirus has to have pH 4-4 to infect cells. Nobody is doing it. Please get the message to health care providers.,BlairLeftwich,Mon Apr 13 22:53:34 +0000 2020,en,None,negative
1.25E+32,Proud Australian....our Government/s and community response to COVID-19 an example to the world. God bless those in other countries that are doing it tough....,soumprou,Mon Apr 13 22:53:34 +0000 2020,en,None,negative
1.25E+32,@PhilipRucker so grateful that you take the bullet for us by watching and reporting so I can sit here and watch YouTube videos of the Three Tenors from 1996 and pretend trump doesn't exist. I'll check in with the news hellscape later 🙈,evockley,Mon Apr 13 22:53:34 +0000 2020,en,None,positive
1.25E+32,The latest Strategic Glimpses! https://t.co/7uFI0510cO #covid19,Civil_Vision,Mon Apr 13 22:53:34 +0000 2020,en,None,neutral
1.25E+32,red velvet impact,iamgabecastillo,Mon Apr 13 22:53:34 +0000 2020,en,None,neutral
1.25E+32,"EXCLUSIVE: DR. SHIVA EXPOSES FAUCI, BIRX, GATES, AND THE W.H.O. COVID-19... https://t.co/GyrzgSZrNm via @YouTube",etgomez316,Mon Apr 13 22:53:34 +0000 2020,en,None,neutral
