id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country,sentiment
"1,25E+18","Projected US deaths in 2020 by cancer: 545,000 Percentage of Americans killed by COVID19 as of 4/6: 0.00331",ChrisGallowayOH,Tue Apr 07 03:18:41 +0000 2020,0,0,1636,470,en,United States,negative
"1,25E+18","If I fail, it was Coronavirus",callme_selena,Tue Apr 07 03:19:11 +0000 2020,0,0,2972,3813,en,United States,negative
"1,25E+18","Increase your immunity to fight with #coronavirus, we will definitely win on this #COVID19 .",abhinavbillaiya,Tue Apr 07 03:20:00 +0000 2020,0,0,1607,305,en,India,positive
"1,25E+18",Just...đŸ¤£đŸ¤£đŸ¤£đŸ¤£đŸ¤£đŸ¤£ 17 funny church signs about the coronavirus pandemic that Jesus would've loved. via @someecards,archangelcrew,Tue Apr 07 03:20:57 +0000 2020,0,0,6364,13589,en,United States,neutral
"1,25E+18",Increasing cases of covid 19 likely moving towards extended lockdown people need to be more aware of the fact that they are their protectors,Mayurwadgaonkar,Tue Apr 07 03:21:52 +0000 2020,0,0,72,1,en,India,negative
"1,25E+18",Can't believe these people's is moving so fast in compare with #COVID19 .,abhinavbillaiya,Tue Apr 07 03:22:51 +0000 2020,0,0,1607,305,en,India,neutral
"1,25E+18",A MUST READ #COVID19,fidziz,Tue Apr 07 03:23:50 +0000 2020,0,0,710,273,en,Malaysia,neutral
"1,25E+18",@MDalemar_dul Pbre coronavirus !!,ALECARXIM,Tue Apr 07 03:23:54 +0000 2020,0,0,2337,2130,en,Estados Unidos,neutral
"1,25E+18","No, honey...you cannot use my panties to make a pandemic mask. #newnormal #COVID19 #boundaries",AmandaFluharty,Tue Apr 07 03:24:01 +0000 2020,0,0,59,31,en,United States,neutral
"1,25E+18",You know you've been quarantined too long when you begin rearranging magnets on your fridge. #COVID19,joesalzone,Tue Apr 07 03:24:18 +0000 2020,0,0,1407,817,en,United States,negative
"1,25E+18",Nearly 3 dozen who attended event at Arkansas church test positive for coronavirus via @nbcnews,GorkaJoseph,Tue Apr 07 03:24:46 +0000 2020,0,0,40,37,en,United States,neutral
"1,25E+18",Lady Gaga helps World Health Organization fight Coronavirus | United Nations Reports,photobotanical,Tue Apr 07 03:24:57 +0000 2020,0,0,4848,3154,en,United States,positive
"1,25E+18",@nhannahjones Thank you for this thread. Anyone who still thinks #COVID19 is the great equalizer should get schooled here.,BethSFeagan,Tue Apr 07 03:25:36 +0000 2020,0,0,4128,817,en,United States,positive
"1,25E+18",@natashaldaly Well you shouldnâ€™t panic people saying that a fucking tiger has coronavirus in the first place,marceloguerra84,Tue Apr 07 03:25:39 +0000 2020,0,0,896,417,en,Mexico,neutral
"1,25E+18",#COVID19 isolationing,jake_weisz,Tue Apr 07 03:26:15 +0000 2020,0,0,129,159,en,Australia,neutral
"1,25E+18",@Amy_Siskind @realDonaldTrump You seriously are blaming the Coronavirus on President Trump??,DebraBreece,Tue Apr 07 03:26:24 +0000 2020,0,0,153,33,en,United States,neutral
"1,25E+18",â€˜Ticking time bomb:â€™ Florida acknowledges first inmate coronavirus case â€” and then a second,criminalDfense,Tue Apr 07 03:26:47 +0000 2020,0,0,1308,2530,en,United States,neutral
"1,25E+18",How about being of these scientists.đŸ˜³đŸ˜³ Scientists could use our poop to predict coronavirus outbreaks,maltagoya1,Tue Apr 07 03:26:51 +0000 2020,0,0,90,104,en,United States,neutral
"1,25E+18",DFOs to assist J&amp;K Deputy Commissioners in fight against COVID-19 | Greater Kashmir,DrMehrajj,Tue Apr 07 03:27:07 +0000 2020,0,0,78,37,en,,neutral
"1,25E+18",Trump touts hydroxychloroquine as a cure for Covid-19. Don't believe the hype,JohnLocker4,Tue Apr 07 03:27:25 +0000 2020,0,0,2948,1834,en,Australia,positive
"1,25E+18",đŸ›‘COVID-19: Cases Hit 287,Tony98Tony,Tue Apr 07 03:27:43 +0000 2020,0,0,411,366,en,United States,neutral
"1,25E+18","This is incredible! COVID-19: Coquitlam company retools, will be first in Canada to produce N95 respirators.",MedicMatt17512,Tue Apr 07 03:27:55 +0000 2020,0,0,692,700,en,Canada,neutral
"1,25E+18",The many faces of COVID 19 social distancing and quarantine exercises.,sungurl23,Tue Apr 07 03:28:37 +0000 2020,0,0,226,304,en,United States,neutral
"1,25E+18",I was amazed at the speedy trial. Was a Covid-19 special court or our regular.,ifediokwenna,Tue Apr 07 03:28:50 +0000 2020,0,0,1626,1225,en,Nigeria,neutral
"1,25E+18","Mount Sinai Launches New App to Track COVID-19 in NYC, Asks All New Yorkers to Help",ganeshpuri89,Tue Apr 07 03:28:59 +0000 2020,0,0,1582,1452,en,United States,positive
"1,25E+18",I can't wait until Covid-19 is gone and I can get back to sleeping in lecture and my mom can eat the banana bread her co-workers bring her.,Rene_Caruso,Tue Apr 07 03:29:11 +0000 2020,0,0,234,71,en,Canada,neutral
"1,25E+18",The US Supreme Court just sided with Republicans in the first coronavirus-related election case,Karkouch3,Tue Apr 07 03:29:20 +0000 2020,0,0,889,556,en,France,negative
"1,25E+18",I swear if I see one more person say Coronavirus is created from 5G towers đŸ™„,atheletslife43,Tue Apr 07 03:29:34 +0000 2020,0,0,302,537,en,United States,negative
"1,25E+18","@NahBabyNah @OneofeachBrown With COVID-19, if you use a public menâ€™s room...shouldnâ€™t you wash your Joey also??? What do you think?",clambert54,Tue Apr 07 03:29:37 +0000 2020,0,0,548,745,en,United States,negative
"1,25E+18","Top three sectors affected by #coronavirus: Travel, Retail and Fitness",bhatvakash,Tue Apr 07 03:29:52 +0000 2020,0,0,919,880,en,United States,negative
"1,25E+18",Grocery workers are beginning to die of coronavirus,heavyweight_nyc,Tue Apr 07 03:30:29 +0000 2020,0,0,393,662,en,United States,negative
"1,25E+18",COVID-19: *exists* Me: :( Godzilla: rawr Me: :),ahardjaysnight,Tue Apr 07 03:30:32 +0000 2020,0,0,991,346,en,United States,neutral
"1,25E+18","Top three sectors affected by #coronavirus: Travel, Retail and Fitness More here:",bhatvakash,Tue Apr 07 03:30:38 +0000 2020,0,0,919,880,en,United States,negative
"1,25E+18",Imagine surviving COVID-19 then China releases COVID-19S Pro... đŸ¤¯,xavgar2967,Tue Apr 07 03:30:42 +0000 2020,0,0,1970,2019,en,United States,negative
"1,25E+18",Why does Trump call an 86-year-old unproven drug a game changer against coronavirus?,Karkouch3,Tue Apr 07 03:31:07 +0000 2020,0,0,889,556,en,France,neutral
"1,25E+18","@mitchellvii For Covid-19 to be as lethal as influenza HAS ALREADY been this year - it would have to claim at least 30,000+ victims",luauboy,Tue Apr 07 03:31:23 +0000 2020,0,0,203,46,en,United States,negative
"1,25E+18",@ThatCheekyLass Trump has Coronavirus,Unveiled76,Tue Apr 07 03:32:18 +0000 2020,0,0,1397,997,en,United States,negative
"1,25E+18",Day 11: room transfer #covid_19 #covid19 #coronacation,ThePreamble2,Tue Apr 07 03:32:32 +0000 2020,0,0,38,7,en,Republic of the Philippines,neutral
"1,25E+18","Aliens', 'Star Wars' and 'Foyle's War' actor Jay Benedict dies due to coronavirus complications via @YahooMoviesUK",TVMCCA,Tue Apr 07 03:32:57 +0000 2020,0,0,2323,1826,en,United States,neutral
"1,25E+18","Iâ€™m not gonna lie, this time off will be the reason I gained the #Covid19 !",RonaldMcClurkin,Tue Apr 07 03:32:59 +0000 2020,0,0,232,3016,en,United States,neutral
"1,25E+18",Trump Contradicts Experts on Coronavirus Treatment After Months of Denia... via @YouTube,sarah052794,Tue Apr 07 03:33:12 +0000 2020,0,0,764,1359,en,United States,neutral
"1,25E+18","@anshelsag You could just walk in and say â€œI survived COVID-19, out of the way bitches.â€",Krewell,Tue Apr 07 03:33:17 +0000 2020,0,0,983,2510,en,United States,neutral
"1,25E+18",My ask to you: Letâ€™s help those working on the frontlines and our most vulnerable in our communities - #stayathome if you can. #COVID19,TonyVargas,Tue Apr 07 03:33:27 +0000 2020,0,0,3639,3892,en,United States,neutral
"1,25E+18",Trump again misleads on the availability of coronavirus testing. (1/2),wlabovitz,Tue Apr 07 03:33:44 +0000 2020,0,0,3882,1588,en,United States,neutral
"1,25E+18",What cities near me have been affected by coronavirus? via @aajtak #coronavirus #covid19,etp_stp_plant,Tue Apr 07 03:33:48 +0000 2020,0,0,425,101,en,India,neutral
"1,25E+18",Imagine being in a generation with that BIG earthquake AND coronavirus đŸ˜•,tenillewm,Tue Apr 07 03:34:13 +0000 2020,0,0,1365,2060,en,Trinidad and Tobago,negative
"1,25E+18",Someone in the lumber dept tested positive for COVID-19. So half the people who work in lumber are on leave.,nicoleapi,Tue Apr 07 03:34:24 +0000 2020,0,0,181,291,en,United States,neutral
"1,25E+18",Gooooo chinaaaaa Coronavirus: China records first day with no deaths since January #Coronavirus,_amira_x,Tue Apr 07 03:34:44 +0000 2020,0,0,167,882,en,United States,positive
"1,25E+18",I need to stop watching coronavirus storytimes on YT cause Iâ€™m out here diagnosing myself for having a headache,pvllamas,Tue Apr 07 03:35:37 +0000 2020,0,0,999,1908,en,United States,neutral
"1,25E+18",@JordanSchachtel @Leisa1D28 Next week they will declare that oxygen and water are dangerous to COVID19 patients.,HercFamily5,Tue Apr 07 03:36:09 +0000 2020,0,0,1318,1449,en,United States,neutral
"1,25E+18",@Kosmatos Permission to cure COVID-19 required,dakotadallen,Tue Apr 07 03:36:36 +0000 2020,0,0,373,360,en,United States,positive
"1,25E+18",@StayWonked He has Coronavirus. Itâ€™s that or heâ€™s responding badly to drugs heâ€™s taken that he recommends,Unveiled76,Tue Apr 07 03:37:03 +0000 2020,0,0,1397,997,en,United States,neutral
"1,25E+18",4 people were cited in Monterey County for violating the shelter-in-place order per @MontereyHerald #COVID19,BeckyJohnson222,Tue Apr 07 03:37:14 +0000 2020,0,0,4188,3200,en,United States,negative
"1,25E+18",@SenBooker Can you contact me I left a voicemail for you regarding the kids during #COVID19 VERY IMPORTANT! Thank you!,ERS1,Tue Apr 07 03:37:30 +0000 2020,0,0,478,97,en,United States,neutral
"1,25E+18","WAY TO GO, CHINA!!! Coronavirus: China records first day with no deaths since January #Coronavirus",Singer_FitGal,Tue Apr 07 03:37:56 +0000 2020,0,0,161,19,en,United States,positive
"1,25E+18",â¤NARM-Gh donates sanitary items to GHS to support fight against coronavirus,Tony98Tony,Tue Apr 07 03:39:12 +0000 2020,0,0,411,366,en,United States,positive
"1,25E+18",@yiddishekopf @KatTimpf @johnnydollar01 So littetally the SAME exact side affects as you know our friend covid-19??? Lol. Makes zero sense.,rex1616,Tue Apr 07 03:39:44 +0000 2020,0,0,526,298,en,United States,neutral
"1,25E+18",Corona beer is supposedly going out of business because COVID-19 is trashing them right now,Bnasty11,Tue Apr 07 03:40:03 +0000 2020,0,0,817,743,en,United States,neutral
"1,25E+18",COVID-19: REPS SEEK 2-MONTH ELECTRICITY PAYMENT WAIVER FOR ALL NIGERIANS. Kudos to: @femigbaja @IamJimiBenson,Magajiabdullah5,Tue Apr 07 03:40:22 +0000 2020,0,0,316,62,en,Nigeria,neutral
"1,25E+18",We can only hope #pell comes out and gets #coronavirus,Haydos_86,Tue Apr 07 03:40:59 +0000 2020,0,0,289,492,en,Australia,positive
"1,25E+18",How Tea Party Budget Battles Left the National Emergency Medical Stockpile Unprepared for Coronavirus,YellaDogTexan,Tue Apr 07 03:41:40 +0000 2020,0,0,4236,3979,en,United States,positive
"1,25E+18",praying for healing đŸŒđŸ™ #Covid19 #LAprilAnew,L_unleashed,Tue Apr 07 03:41:47 +0000 2020,0,0,522,453,en,Republic of the Philippines,positive
"1,25E+18",Me enjoying the rest of the year when Quarantine for Corona Ends. #COVID19,thronekidd,Tue Apr 07 03:42:01 +0000 2020,0,0,228,202,en,United States,positive
"1,25E+18",iâ€™m being treated like i got covid-19 when all i got is a cough,dominiquee_af,Tue Apr 07 03:42:20 +0000 2020,0,0,106,302,en,United States,neutral
"1,25E+18",Flowers make birthdays feel like a special celebration even with #SocialDistancing #COVID19,Debra_Yergen,Tue Apr 07 03:42:31 +0000 2020,0,0,698,521,en,United States,negative
"1,25E+18","Today is world health day so let be healthy by doing yoga, jogging, eat vegetarian food. #WorldHealthDay #Covid19",Dksmurti,Tue Apr 07 03:42:44 +0000 2020,0,0,1455,46,en,India,positive
"1,25E+18",God distributing COVID-19,polo_man404,Tue Apr 07 03:42:45 +0000 2020,0,0,5001,3483,en,United States,neutral
"1,25E+18",I can't keep up with all of your #COVID19 conspiracy theories. You lot have worn me out.,Speedqueenie,Tue Apr 07 03:44:19 +0000 2020,0,0,2385,2621,en,United Kingdom,neutral
"1,25E+18",Teen tests positive for coronavirus in Cook County juvenile detention center #Nooooo,godlymanb,Tue Apr 07 03:44:24 +0000 2020,0,0,43,28,en,United States,negative
"1,25E+18",@NYGovCuomo Can you contact me regarding the kids during #COVID19 VERY IMPORTANT! Thank you!,ERS1,Tue Apr 07 03:44:41 +0000 2020,0,0,478,97,en,United States,negative
"1,25E+18",The Wisconsin Supreme Court met virtually today to decide that people have to risk getting COVID-19 by voting in person tomorrow. Shameful.,nzeichner,Tue Apr 07 03:44:47 +0000 2020,0,0,1163,827,en,United States,neutral
"1,25E+18",Covid 19 has landed in So itâ€™s going to do its part. What we have now is workout #Differential Exposure &amp; wait for #Herd Immunity,gafayazsogami,Tue Apr 07 03:44:54 +0000 2020,0,0,220,40,en,,neutral
"1,25E+18",@TheTrueAmerica5 Not tonight! If only it was that simple. The coronavirus is far more terrifying than the White Walkers.,HashleyJeannie,Tue Apr 07 03:45:13 +0000 2020,0,0,11128,10984,en,United States,neutral
"1,25E+18",El super off Compton and gage got 7 workers who got infected with the coronavirus !!!!!,yungteresa_,Tue Apr 07 03:45:48 +0000 2020,0,0,195,49,en,United States,neutral
"1,25E+18",@NYCMayor Can you contact regarding the kids during #COVID19 VERY IMPORTANT! Thank you!,ERS1,Tue Apr 07 03:45:58 +0000 2020,0,0,480,97,en,United States,neutral
"1,25E+18",Iâ€™m going to be on my bullshit as soon as this coronavirus shit is over.,FreshKid_Danny,Tue Apr 07 03:46:43 +0000 2020,0,0,354,620,en,United States,neutral
"1,25E+18",Coronavirus: China records first day with no deaths since January #Coronavirus,eldorado197506,Tue Apr 07 03:46:49 +0000 2020,0,0,5000,889,en,People's Republic of China,positive
"1,25E+18",See our ongoing commentary and insights on #COVID19:,advocatalk,Tue Apr 07 03:47:50 +0000 2020,0,0,695,1936,en,Sri Lanka,neutral
"1,25E+18",For us to ponder upon. #COVID19 #COVID19Malaysia #natureagainsthumanity,ashieridzuan,Tue Apr 07 03:47:52 +0000 2020,0,0,267,140,en,Malaysia,positive
"1,25E+18",đŸ›‘3 institutions use data to support fight against COVID-19,Tony98Tony,Tue Apr 07 03:48:09 +0000 2020,0,0,411,366,en,United States,negative
"1,25E+18",@antonioguterres đŸ‘đŸ¼đŸ‘đŸ¼đŸ‘đŸ¼đŸ‘đŸ¼đŸ‘đŸ¼đŸ‘đŸ¼ Health workers and medics worldwide #Covid_19 #WorldHealthDay #COVID19,BeingCharlie,Tue Apr 07 03:48:17 +0000 2020,0,0,64,3824,en,Kenya,positive
"1,25E+18",Day 11: new room. đŸ˜­ #covid_19 #covid19 #coronacation,ThePreamble2,Tue Apr 07 03:48:25 +0000 2020,0,0,38,7,en,Republic of the Philippines,positive
"1,25E+18",you fuckers who keep associating covid-19 with these 5G towers are so mf ignorant,mrcountup_,Tue Apr 07 13:29:22 +0000 2020,0,0,29,242,en,United States,negative
"1,25E+18",Addiction might be especially difficult to manage during the COVID-19 pandemic.,RyanForRecovery,Tue Apr 07 13:30:32 +0000 2020,0,0,16770,74979,en,United States,negative
"1,25E+18",Nova Scotia reports first death connected to COVID-19,therealcjthadj,Tue Apr 07 13:30:38 +0000 2020,0,0,4446,1476,en,Canada,negative
"1,25E+18",COVID-19 forces construction industry to slow the pace,MeritNS,Tue Apr 07 13:31:37 +0000 2020,0,0,334,258,en,Canada,neutral
"1,25E+18",If you sneeze or fart ithey say its covid19. Oh Please just feck off,JulesIsrael,Tue Apr 07 13:42:09 +0000 2020,0,0,651,7296,en,United Kingdom,neutral
"1,25E+18",The restock struggle will be real #coronavirus #Isolation,Ldmmyer,Tue Apr 07 13:43:12 +0000 2020,0,0,244,330,en,United States,neutral
"1,25E+18",The networks are allowing Trump to use the Covid-19 coverage to do political campaigning. The Democrats should get equal time.,TheresaReichert,Tue Apr 07 13:43:33 +0000 2020,0,0,2068,1252,en,United States,neutral
"1,25E+18",My friends sister works with Coronavirus patients and she is in a full hazmat suit pretty much...,PleasantCameron,Tue Apr 07 13:56:10 +0000 2020,0,0,801,460,en,United States,neutral
"1,25E+18",Coronavirus: France reports its worst day of COVID-19 deaths so far #Coronavirus,Stephan78710787,Tue Apr 07 13:56:12 +0000 2020,0,0,1057,69,en,United States,neutral
"1,25E+18",Thank you to all frontline healthcare workers for the sacrifices you are making to care for people impacted by #COVID19.,TonyVargas,Mon Apr 06 21:26:11 +0000 2020,0,0,3639,3890,en,United States,neutral
"1,25E+18",#PedsICU #COVID19 collaboration!,brownam130,Mon Apr 06 21:27:19 +0000 2020,0,0,1736,880,en,United States,positive
"1,25E+18","Kissinger says â€˜even USâ€™ canâ€™t defeat Covid-19 alone. His solution? Global NWO government, of course",ramizf,Mon Apr 06 21:27:27 +0000 2020,0,0,2086,714,en,Hashemite Kingdom of Jordan,neutral
"1,25E+18","@GovAndyBeshear says Kentucky has 54 new cases of #COVID19. The state now has 1,008 #Coronavirus cases.",OnAirWithRick,Mon Apr 06 21:28:00 +0000 2020,0,0,1675,26123,en,United States,negative
"1,25E+18",UPDATE: @GovAndyBeshear reporting 54 new cases of #coronavirus in KY today and 14 deaths. đŸ’ @ABC36News,ericabivens,Mon Apr 06 21:29:36 +0000 2020,0,0,5003,2138,en,United States,negative
"1,25E+18","Our acting PM, so that's all good #COVID19",ijbrads66,Mon Apr 06 21:29:47 +0000 2020,0,0,3983,3948,en,United Kingdom,positive
"1,25E+18","@realdonaldtrump @joebiden THIS IS A BOLD FACED LIE! Trump cares nothing about any if us. Trump says more than 2 million coronavirus tests have been done in the US, and claims mass testing not n... #Topbuzz",maribeth99,Fri Apr 10 04:17:39 +0000 2020,0,0,1825,826,en,United States,neutral
"1,25E+18",@atuhairepatx Again we are affected by pandemic corona virus. Its worse.,GideonL41195085,Fri Apr 10 04:49:26 +0000 2020,0,0,4975,1594,en,Kenya,negative
"1,25E+18",đŸ”´ LIVE: Trump White House Coronavirus Press Briefing with Taskforce via @YouTube,FugenaAlaska,Mon Apr 06 21:30:00 +0000 2020,0,0,1700,1731,en,United States,neutral
"1,25E+18",Philadelphia police officer dies of COVID-19; city's death toll at 45,KatieKatro6abc,Mon Apr 06 21:30:04 +0000 2020,0,0,532,8536,en,United States,negative
"1,25E+18",yâ€™all really showing yâ€™all asses behind this coronavirus stuff,gxldpevrls,Mon Apr 06 21:30:45 +0000 2020,0,0,8684,28975,en,United States,neutral
"1,25E+18",Does no one know what a Coronavirus actually is by now?,Patrickrazzi,Mon Apr 06 21:30:48 +0000 2020,0,0,2008,4351,en,United States,neutral
"1,25E+18",@Ninety7Bravo @DDayCobra Cheers bud. Not sure if she has covid 19 or not but it's worrying. Here's hoping Boris pulls through.,Club_Star_Wars,Mon Apr 06 21:30:49 +0000 2020,0,0,1781,1176,en,United Kingdom,nue
"1,25E+18",Be part of the Home Team #HomeTeam #StayAtHome #Covid19,DCamogie,Mon Apr 06 21:30:50 +0000 2020,0,0,607,853,en,Ireland,positive
"1,25E+18",Thank you DG #CoronavirusInSA #Day11ofLockdown #COVID19,bujeroSA,Mon Apr 06 21:31:00 +0000 2020,0,0,1537,403,en,South Africa,positive
"1,25E+18",Did anyone get tested who thought they had the coronavirus in December? Apparently hey can detect the coronavirus antibodies.,MAGAkitten,Mon Apr 06 21:31:01 +0000 2020,0,0,4620,4630,en,United States,neutral
"1,25E+18",@Jrodrigues1954 Causa mortis: covid-19!,rogeriocastilho,Mon Apr 06 21:31:04 +0000 2020,0,0,226,8299,en,Brasil,neutral
"1,25E+18",Coronavirus: Cardiff surgeon Jitendra Rathod dies,huwthomas,Mon Apr 06 21:31:12 +0000 2020,0,0,2093,7927,en,United Kingdom,neutral
"1,25E+18","Wheezing up a storm, but Iâ€™m going to go with...#asthma, not #Coronavirus. ...because no fever/high pollen counts.",orangejuicejen,Mon Apr 06 21:31:31 +0000 2020,0,0,1645,635,en,United States,neutral
"1,25E+18",@teddi_speaks So COVID-19 now has a brand Ambassador?,swagnito,Mon Apr 06 21:31:51 +0000 2020,0,0,9805,11461,en,Nigeria,neutral
"1,25E+18",The truth about #COVID19 and the #DeepState agenda.,S3xySurfer,Mon Apr 06 21:32:05 +0000 2020,0,0,423,947,en,ëŒ€í•œë¯¼êµ­,neutral
"1,25E+18",First carer to die from #coronavirus pictured after 25 years as key worker đŸ˜¢,LTHlondon,Mon Apr 06 21:32:21 +0000 2020,0,0,4813,7439,en,United Kingdom,neutral
"1,25E+18","UK death toll surges as more than 5,000 people die from covid-19",CheImsford,Mon Apr 06 21:33:05 +0000 2020,0,0,1800,7532,en,United Kingdom,negative
"1,25E+18",I tested positive for COVID-19 &amp; yes I did recover!#PleaseStayHome #AllLivesMatter,riofacelove,Mon Apr 06 21:33:16 +0000 2020,0,0,578,1301,en,United States,positive
"1,25E+18",Coronavirus: Pastor who decried 'hysteria' dies after attending Mardi Gras,Browndeus,Mon Apr 06 21:52:01 +0000 2020,0,0,1772,3778,en,United Kingdom,negative
"1,25E+18","I care about you, please stay safe. #CoronavirusOutbreak #COVID19 #CoronaVirusNigeria #COVID19Nigeria",oluobededom,Mon Apr 06 21:52:06 +0000 2020,0,0,2862,1513,en,United States,negative
"1,25E+18",Trumo didn't buy testing kits for Covid 19 because he didn't want it to get to the US??? Logical?,KingKing3107,Mon Apr 06 21:52:13 +0000 2020,0,0,3714,3143,en,United Kingdom,negative
"1,25E+18",This Is The Year of the #Pricks2020 COVID19-#Prick President of USA #Prick Quarantine #Prick Enployed But Canâ€™t Work #Prick,astar2shyne1,Mon Apr 06 21:52:13 +0000 2020,0,0,882,129,en,United States,neutral
"1,25E+18",#NMG Plan to use New York parks to bury COVID-19 victims is a contingency; it is not currently implemented,cgzx,Mon Apr 06 21:52:28 +0000 2020,0,0,2721,329,en,United States,neutral
"1,25E+18",Gilead gives update on experimental coronavirus treatment | Fox News,shawn_anand,Mon Apr 06 21:52:54 +0000 2020,0,0,5001,2912,en,United States,neutral
"1,25E+18","US Covid-19 deaths top 10,000 - Asia Times",MohammedIqbal57,Mon Apr 06 21:53:39 +0000 2020,0,0,295,756,en,United Kingdom,neutral
"1,25E+18","If there is anyone who can defeat covid19, itâ€™s this woman.",xoxotonyy,Mon Apr 06 21:54:39 +0000 2020,0,0,347,359,en,United States,neutral
"1,25E+18","When it comes to stopping the pandemic, Iâ€™ve got just the ticket. #stayhome #gif #COVID19",sharnafulton,Mon Apr 06 21:55:42 +0000 2020,0,0,1657,1580,en,United States,neutral
"1,25E+18",#Barbados has a second death due to the Coronavirus virus đŸ¦ situation #COVID19 #Coronavirus #Caribbean #WestIndies,CarterClaude,Mon Apr 06 21:55:53 +0000 2020,0,0,72,16,en,Barbados,negative
"1,25E+18",The world needs strong leaders': Alberta's medical face of COVID-19 shines light in dark times | CBC News #COVID19,erindavisco,Mon Apr 06 21:55:58 +0000 2020,0,0,781,411,en,Canada,negative
"1,25E+18",First Prisoner Killed By Coronavirus Was Nonviolent Drug Offender via @ganjapreneur,pauli_jorge,Mon Apr 06 21:56:16 +0000 2020,0,0,1178,386,en,United States,negative
"1,25E+18",Coronavirus: can sunbathing spread the virus and should we ban outdoor exercise?,virginiaolmedo,Mon Apr 06 21:56:41 +0000 2020,0,0,2462,2798,en,EspaĂ±a,neutral
"1,25E+18","A second potential COVID-19 vaccine, backed by Bill and Melinda Gates, is entering human testing â€“ TechCrunch",dchern,Mon Apr 06 21:57:03 +0000 2020,0,0,3068,354,en,Canada,negative
"1,25E+18",Inspirational': Chief medical officers are leading Canada through COVID-19 pandemic | CBC News #COVID19,erindavisco,Mon Apr 06 21:57:04 +0000 2020,0,0,781,411,en,Canada,negative
"1,25E+18",Our common humanity will see us through! #COVID19 #corona,HaniSelim10,Mon Apr 06 21:57:06 +0000 2020,0,0,439,363,en,Egypt,neutral
"1,25E+18","Watching CNN right because itâ€™s bypassing traitor Trumpâ€™s coronavirus briefing propaganda , nothing but lies .",chgo61,Mon Apr 06 21:57:06 +0000 2020,0,0,328,33,en,United States,neutral
"1,25E+18",CNN IS DELIBERATLY NOT AIRING THE PRESIDENT TRUMP NEWS CONFERENCE ON COVID 19 WHICH SHOWS THE DRIFT BETWEEN HIM AND CNN???,AAlashwal,Mon Apr 06 21:57:29 +0000 2020,0,0,989,463,en,Kingdom of Saudi Arabia,neutral
"1,25E+18",Why don't we just get the Coronavirus And move it somewhere else,Z_2raw21,Mon Apr 06 21:57:45 +0000 2020,0,0,729,231,en,United States,neutral
"1,25E+18","Thank you, @vfong for the update on the #CAHealthCorps to fight #COVID19.",lesley_bonds,Mon Apr 06 22:16:09 +0000 2020,0,0,852,690,en,United States,positive
"1,25E+18",Swiss watchman rings cathedral bell to signal hope amid coronavirus pandemicÂ Â New York Post,swissonlinedati,Mon Apr 06 22:17:03 +0000 2020,0,0,402,1887,en,Switzerland,negative
"1,25E+18","BUSTED! Bill Gates Slips, Reveals TERRIFYING Coronavirus ENDGAME, Ted Ta... via @YouTube",DeborahBee1959,Mon Apr 06 22:17:19 +0000 2020,0,0,783,296,en,United States,negative
"1,25E+18",U better distance yourself from unfaithful mates. Don't want that CoronaVirus penis &amp; vagina. Keep 6 ft away that means no sex #MrsDonna,donna35850,Mon Apr 06 22:17:48 +0000 2020,0,0,2866,1215,en,United States,neutral
"1,25E+18","... are working on reduced schedules. Furthermore, COVID19 is prothrombotic and patients with recent thrombosis may be at particular risk.",DavidKahnMD,Mon Apr 06 22:17:51 +0000 2020,0,0,35,26,en,United States,neutral
"1,25E+18","when your best friend has the coronavirus but you wanna visit, and make it fashion",bigbronxenergy,Mon Apr 06 22:18:06 +0000 2020,0,0,1132,718,en,United States,neutral
"1,25E+18","Please, #StayHomeSaveLives #StaySafe BBC News - Coronavirus: Inside an ICU fighting Covid-19",SathishResearch,Mon Apr 06 22:18:08 +0000 2020,0,0,442,315,en,United Kingdom,positive
"1,25E+18","why doesnâ€™t the coronavirus just like,, stop",kaitonpadget,Mon Apr 06 22:18:48 +0000 2020,0,0,299,181,en,United States,positive
"1,25E+18",2020 is actually confusing the hell out of me. If anyone is gonna survive #Coronavirus it's gonna be the turkeys.,EvanVBerry,Mon Apr 06 22:19:10 +0000 2020,0,0,255,381,en,Estados Unidos,neutral
"1,25E+18","Hospitals to OIG: Lack of tests, PPE and consistent guidance hamstringing COVID-19 response",dandunlop,Mon Apr 06 22:19:18 +0000 2020,0,0,6396,7082,en,United States,positive
"1,25E+18",NYC official who lost his mother to coronavirus says Trump 'has blood on his hands',jsayler,Mon Apr 06 22:19:24 +0000 2020,0,0,1259,1165,en,United States,neutral
"1,25E+18",Phive with a Pharmacist - COVID-19 @CPESN @CPESN_TX @Kfox955 @lufkindailynews,MedShoppeLufkin,Mon Apr 06 22:20:15 +0000 2020,0,0,163,231,en,United States,neutral
"1,25E+18",Makes me laugh every time!! #COVID19 #Latinamoms,jrubioo,Mon Apr 06 22:20:16 +0000 2020,0,0,287,92,en,United States,positive
"1,25E+18",&amp; i wouldâ€™ve gotten my braces off next monday but nooooo pinche coronavirus doesnâ€™t want me to be HOT !!!!,valleylemon,Mon Apr 06 22:20:19 +0000 2020,0,0,526,2181,en,United States,neutral
"1,25E+18",Yuval Noah Harari: the world after coronavirus | Free to read,ASJUV,Mon Apr 06 22:20:23 +0000 2020,0,0,889,238,en,Italia,neutral
